sku,fecha,cantidad,centro_distribucion,proveedor
SKU_015,2024-02-25,94,CD_SUR,PROVEEDOR_4
SKU_015,2024-03-03,90,CD_SUR,PROVEEDOR_4
SKU_015,2024-03-10,93,CD_SUR,PROVEEDOR_4
SKU_015,2024-03-17,108,CD_SUR,PROVEEDOR_4
SKU_015,2024-03-24,105,CD_SUR,PROVEEDOR_4
SKU_015,2024-03-31,121,CD_SUR,PROVEEDOR_4
SKU_015,2024-04-07,116,CD_SUR,PROVEEDOR_4
SKU_015,2024-04-14,116,CD_SUR,PROVEEDOR_4
SKU_015,2024-04-21,110,CD_SUR,PROVEEDOR_4
SKU_015,2024-04-28,95,CD_SUR,PROVEEDOR_4
SKU_015,2024-05-05,110,CD_SUR,PROVEEDOR_4
SKU_015,2024-05-12,107,CD_SUR,PROVEEDOR_4
SKU_015,2024-05-19,92,CD_SUR,PROVEEDOR_4
SKU_015,2024-05-26,119,CD_SUR,PROVEEDOR_4
SKU_015,2024-06-02,117,CD_SUR,PROVEEDOR_4
SKU_015,2024-06-09,89,CD_SUR,PROVEEDOR_4
SKU_015,2024-06-16,94,CD_SUR,PROVEEDOR_4
SKU_015,2024-06-23,94,CD_SUR,PROVEEDOR_4
SKU_015,2024-06-30,106,CD_SUR,PROVEEDOR_4
SKU_015,2024-07-07,104,CD_SUR,PROVEEDOR_4
SKU_015,2024-07-14,97,CD_SUR,PROVEEDOR_4
SKU_015,2024-07-21,99,CD_SUR,PROVEEDOR_4
SKU_015,2024-07-28,79,CD_SUR,PROVEEDOR_4
SKU_015,2024-08-04,98,CD_SUR,PROVEEDOR_4
SKU_015,2024-08-11,91,CD_SUR,PROVEEDOR_4
SKU_015,2024-08-18,83,CD_SUR,PROVEEDOR_4
SKU_015,2024-08-25,72,CD_SUR,PROVEEDOR_4
SKU_015,2024-09-01,90,CD_SUR,PROVEEDOR_4
SKU_015,2024-09-08,94,CD_SUR,PROVEEDOR_4
SKU_015,2024-09-15,69,CD_SUR,PROVEEDOR_4
SKU_015,2024-09-22,89,CD_SUR,PROVEEDOR_4
SKU_015,2024-09-29,90,CD_SUR,PROVEEDOR_4
SKU_015,2024-10-06,83,CD_SUR,PROVEEDOR_4
SKU_015,2024-10-13,94,CD_SUR,PROVEEDOR_4
SKU_015,2024-10-20,89,CD_SUR,PROVEEDOR_4
SKU_015,2024-10-27,95,CD_SUR,PROVEEDOR_4
SKU_015,2024-11-03,99,CD_SUR,PROVEEDOR_4
SKU_015,2024-11-10,100,CD_SUR,PROVEEDOR_4
SKU_015,2024-11-17,107,CD_SUR,PROVEEDOR_4
SKU_015,2024-11-24,100,CD_SUR,PROVEEDOR_4
SKU_015,2024-12-01,92,CD_SUR,PROVEEDOR_4
SKU_015,2024-12-08,92,CD_SUR,PROVEEDOR_4
SKU_015,2024-12-15,89,CD_SUR,PROVEEDOR_4
SKU_015,2024-12-22,105,CD_SUR,PROVEEDOR_4
SKU_015,2024-12-29,121,CD_SUR,PROVEEDOR_4
SKU_015,2025-01-05,103,CD_SUR,PROVEEDOR_4
SKU_015,2025-01-12,115,CD_SUR,PROVEEDOR_4
SKU_015,2025-01-19,102,CD_SUR,PROVEEDOR_4
SKU_015,2025-01-26,115,CD_SUR,PROVEEDOR_4
SKU_015,2025-02-02,130,CD_SUR,PROVEEDOR_4
SKU_015,2025-02-09,125,CD_SUR,PROVEEDOR_4
SKU_015,2025-02-16,100,CD_SUR,PROVEEDOR_4
SKU_015,2025-02-23,127,CD_SUR,PROVEEDOR_4
SKU_015,2025-03-02,128,CD_SUR,PROVEEDOR_4
SKU_015,2025-03-09,124,CD_SUR,PROVEEDOR_4
SKU_015,2025-03-16,131,CD_SUR,PROVEEDOR_4
SKU_015,2025-03-23,114,CD_SUR,PROVEEDOR_4
SKU_015,2025-03-30,126,CD_SUR,PROVEEDOR_4
SKU_015,2025-04-06,138,CD_SUR,PROVEEDOR_4
SKU_015,2025-04-13,138,CD_SUR,PROVEEDOR_4
SKU_015,2025-04-20,132,CD_SUR,PROVEEDOR_4
SKU_015,2025-04-27,115,CD_SUR,PROVEEDOR_4
SKU_015,2025-05-04,113,CD_SUR,PROVEEDOR_4
SKU_015,2025-05-11,126,CD_SUR,PROVEEDOR_4
SKU_015,2025-05-18,126,CD_SUR,PROVEEDOR_4
SKU_015,2025-05-25,122,CD_SUR,PROVEEDOR_4
SKU_015,2025-06-01,113,CD_SUR,PROVEEDOR_4
SKU_015,2025-06-08,127,CD_SUR,PROVEEDOR_4
SKU_015,2025-06-15,122,CD_SUR,PROVEEDOR_4
SKU_015,2025-06-22,122,CD_SUR,PROVEEDOR_4
SKU_015,2025-06-29,125,CD_SUR,PROVEEDOR_4
SKU_015,2025-07-06,113,CD_SUR,PROVEEDOR_4
SKU_015,2025-07-13,109,CD_SUR,PROVEEDOR_4
SKU_015,2025-07-20,127,CD_SUR,PROVEEDOR_4
SKU_015,2025-07-27,104,CD_SUR,PROVEEDOR_4
SKU_015,2025-08-03,106,CD_SUR,PROVEEDOR_4
SKU_015,2025-08-10,125,CD_SUR,PROVEEDOR_4
SKU_015,2025-08-17,103,CD_SUR,PROVEEDOR_4
SKU_015,2025-08-24,108,CD_SUR,PROVEEDOR_4
SKU_015,2025-08-31,104,CD_SUR,PROVEEDOR_4
SKU_015,2025-09-07,87,CD_SUR,PROVEEDOR_4
SKU_015,2025-09-14,106,CD_SUR,PROVEEDOR_4
SKU_015,2025-09-21,95,CD_SUR,PROVEEDOR_4
SKU_015,2025-09-28,111,CD_SUR,PROVEEDOR_4
SKU_015,2025-10-05,121,CD_SUR,PROVEEDOR_4
SKU_015,2025-10-12,82,CD_SUR,PROVEEDOR_4
SKU_015,2025-10-19,104,CD_SUR,PROVEEDOR_4
SKU_015,2025-10-26,115,CD_SUR,PROVEEDOR_4
SKU_015,2025-11-02,85,CD_SUR,PROVEEDOR_4
SKU_015,2025-11-09,128,CD_SUR,PROVEEDOR_4
SKU_015,2025-11-16,118,CD_SUR,PROVEEDOR_4
SKU_015,2025-11-23,128,CD_SUR,PROVEEDOR_4
SKU_015,2025-11-30,110,CD_SUR,PROVEEDOR_4
SKU_015,2025-12-07,113,CD_SUR,PROVEEDOR_4
SKU_015,2025-12-14,118,CD_SUR,PROVEEDOR_4
SKU_015,2025-12-21,147,CD_SUR,PROVEEDOR_4
SKU_015,2025-12-28,140,CD_SUR,PROVEEDOR_4
SKU_016,2024-01-07,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-01-14,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-01-21,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-01-28,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-02-04,104,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-02-11,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-02-18,126,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-02-25,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-03-03,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-03-10,111,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-03-17,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-03-24,106,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-03-31,115,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-04-07,88,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-04-14,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-04-21,92,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-04-28,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-05-05,130,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-05-12,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-05-19,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-05-26,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-06-02,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-06-09,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-06-16,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-06-23,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-06-30,110,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-07-07,141,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-07-14,118,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-07-21,81,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-07-28,120,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-08-04,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-08-11,96,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-08-18,55,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-08-25,107,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-09-01,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-09-08,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-09-15,110,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-09-22,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-09-29,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-10-06,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-10-13,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-10-20,98,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-10-27,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-11-03,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-11-10,112,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-11-17,121,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-11-24,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-12-01,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-12-08,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-12-15,118,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-12-22,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-12-29,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-01-05,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-01-12,139,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-01-19,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-01-26,114,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-02-02,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-02-09,108,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-02-16,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-02-23,116,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-03-02,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-03-09,151,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-03-16,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-03-23,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-03-30,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-04-06,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-04-13,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-04-20,127,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-04-27,122,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-05-04,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-05-11,154,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-05-18,133,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-05-25,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-06-01,95,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-06-08,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-06-15,108,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-06-22,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-06-29,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-07-06,117,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-07-13,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-07-20,152,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-07-27,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-08-03,111,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-08-10,108,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-08-17,117,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-08-24,135,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-08-31,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-09-07,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-09-14,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-09-21,129,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-09-28,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-10-05,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-10-12,137,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-10-19,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-10-26,119,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-11-02,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-11-09,81,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-11-16,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-11-23,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-11-30,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-12-07,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-12-14,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-12-21,112,CD_CENTRO,PROVEEDOR_1
SKU_016,2025-12-28,0,CD_CENTRO,PROVEEDOR_1
SKU_016,2024-01-07,104,CD_SUR,PROVEEDOR_1
SKU_016,2024-01-14,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-01-21,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-01-28,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-02-04,95,CD_SUR,PROVEEDOR_1
SKU_016,2024-02-11,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-02-18,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-02-25,79,CD_SUR,PROVEEDOR_1
SKU_016,2024-03-03,116,CD_SUR,PROVEEDOR_1
SKU_016,2024-03-10,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-03-17,151,CD_SUR,PROVEEDOR_1
SKU_016,2024-03-24,135,CD_SUR,PROVEEDOR_1
SKU_016,2024-03-31,118,CD_SUR,PROVEEDOR_1
SKU_016,2024-04-07,110,CD_SUR,PROVEEDOR_1
SKU_016,2024-04-14,97,CD_SUR,PROVEEDOR_1
SKU_016,2024-04-21,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-04-28,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-05-05,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-05-12,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-05-19,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-05-26,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-06-02,134,CD_SUR,PROVEEDOR_1
SKU_016,2024-06-09,114,CD_SUR,PROVEEDOR_1
SKU_016,2024-06-16,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-06-23,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-06-30,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-07-07,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-07-14,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-07-21,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-07-28,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-08-04,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-08-11,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-08-18,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-08-25,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-09-01,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-09-08,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-09-15,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-09-22,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-09-29,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-10-06,95,CD_SUR,PROVEEDOR_1
SKU_016,2024-10-13,73,CD_SUR,PROVEEDOR_1
SKU_016,2024-10-20,98,CD_SUR,PROVEEDOR_1
SKU_016,2024-10-27,117,CD_SUR,PROVEEDOR_1
SKU_016,2024-11-03,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-11-10,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-11-17,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-11-24,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-12-01,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-12-08,140,CD_SUR,PROVEEDOR_1
SKU_016,2024-12-15,0,CD_SUR,PROVEEDOR_1
SKU_016,2024-12-22,136,CD_SUR,PROVEEDOR_1
SKU_016,2024-12-29,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-01-05,94,CD_SUR,PROVEEDOR_1
SKU_016,2025-01-12,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-01-19,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-01-26,124,CD_SUR,PROVEEDOR_1
SKU_016,2025-02-02,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-02-09,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-02-16,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-02-23,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-03-02,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-03-09,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-03-16,94,CD_SUR,PROVEEDOR_1
SKU_016,2025-03-23,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-03-30,104,CD_SUR,PROVEEDOR_1
SKU_016,2025-04-06,138,CD_SUR,PROVEEDOR_1
SKU_016,2025-04-13,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-04-20,136,CD_SUR,PROVEEDOR_1
SKU_016,2025-04-27,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-05-04,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-05-11,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-05-18,131,CD_SUR,PROVEEDOR_1
SKU_016,2025-05-25,123,CD_SUR,PROVEEDOR_1
SKU_016,2025-06-01,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-06-08,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-06-15,98,CD_SUR,PROVEEDOR_1
SKU_016,2025-06-22,112,CD_SUR,PROVEEDOR_1
SKU_016,2025-06-29,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-07-06,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-07-13,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-07-20,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-07-27,138,CD_SUR,PROVEEDOR_1
SKU_016,2025-08-03,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-08-10,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-08-17,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-08-24,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-08-31,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-09-07,144,CD_SUR,PROVEEDOR_1
SKU_016,2025-09-14,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-09-21,110,CD_SUR,PROVEEDOR_1
SKU_016,2025-09-28,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-10-05,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-10-12,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-10-19,145,CD_SUR,PROVEEDOR_1
SKU_016,2025-10-26,159,CD_SUR,PROVEEDOR_1
SKU_016,2025-11-02,130,CD_SUR,PROVEEDOR_1
SKU_016,2025-11-09,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-11-16,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-11-23,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-11-30,120,CD_SUR,PROVEEDOR_1
SKU_016,2025-12-07,130,CD_SUR,PROVEEDOR_1
SKU_016,2025-12-14,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-12-21,0,CD_SUR,PROVEEDOR_1
SKU_016,2025-12-28,0,CD_SUR,PROVEEDOR_1
SKU_017,2024-01-07,111,CD_NORTE,PROVEEDOR_4
SKU_017,2024-01-14,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-01-21,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-01-28,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-02-04,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-02-11,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-02-18,88,CD_NORTE,PROVEEDOR_4
SKU_017,2024-02-25,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-03-03,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-03-10,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-03-17,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-03-24,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-03-31,135,CD_NORTE,PROVEEDOR_4
SKU_017,2024-04-07,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-04-14,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-04-21,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-04-28,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-05-05,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-05-12,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-05-19,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-05-26,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-06-02,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-06-09,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-06-16,73,CD_NORTE,PROVEEDOR_4
SKU_017,2024-06-23,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-06-30,90,CD_NORTE,PROVEEDOR_4
SKU_017,2024-07-07,113,CD_NORTE,PROVEEDOR_4
SKU_017,2024-07-14,96,CD_NORTE,PROVEEDOR_4
SKU_017,2024-07-21,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-07-28,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-08-04,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-08-11,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-08-18,90,CD_NORTE,PROVEEDOR_4
SKU_017,2024-08-25,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-09-01,118,CD_NORTE,PROVEEDOR_4
SKU_017,2024-09-08,74,CD_NORTE,PROVEEDOR_4
SKU_017,2024-09-15,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-09-22,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-09-29,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-10-06,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-10-13,88,CD_NORTE,PROVEEDOR_4
SKU_017,2024-10-20,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-10-27,116,CD_NORTE,PROVEEDOR_4
SKU_017,2024-11-03,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-11-10,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-11-17,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-11-24,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-12-01,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-12-08,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-12-15,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-12-22,85,CD_NORTE,PROVEEDOR_4
SKU_017,2024-12-29,112,CD_NORTE,PROVEEDOR_4
SKU_017,2025-01-05,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-01-12,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-01-19,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-01-26,94,CD_NORTE,PROVEEDOR_4
SKU_017,2025-02-02,105,CD_NORTE,PROVEEDOR_4
SKU_017,2025-02-09,144,CD_NORTE,PROVEEDOR_4
SKU_017,2025-02-16,102,CD_NORTE,PROVEEDOR_4
SKU_017,2025-02-23,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-03-02,114,CD_NORTE,PROVEEDOR_4
SKU_017,2025-03-09,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-03-16,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-03-23,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-03-30,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-04-06,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-04-13,108,CD_NORTE,PROVEEDOR_4
SKU_017,2025-04-20,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-04-27,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-05-04,125,CD_NORTE,PROVEEDOR_4
SKU_017,2025-05-11,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-05-18,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-05-25,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-06-01,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-06-08,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-06-15,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-06-22,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-06-29,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-07-06,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-07-13,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-07-20,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-07-27,99,CD_NORTE,PROVEEDOR_4
SKU_017,2025-08-03,123,CD_NORTE,PROVEEDOR_4
SKU_017,2025-08-10,102,CD_NORTE,PROVEEDOR_4
SKU_017,2025-08-17,105,CD_NORTE,PROVEEDOR_4
SKU_017,2025-08-24,97,CD_NORTE,PROVEEDOR_4
SKU_017,2025-08-31,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-09-07,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-09-14,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-09-21,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-09-28,112,CD_NORTE,PROVEEDOR_4
SKU_017,2025-10-05,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-10-12,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-10-19,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-10-26,103,CD_NORTE,PROVEEDOR_4
SKU_017,2025-11-02,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-11-09,75,CD_NORTE,PROVEEDOR_4
SKU_017,2025-11-16,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-11-23,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-11-30,110,CD_NORTE,PROVEEDOR_4
SKU_017,2025-12-07,0,CD_NORTE,PROVEEDOR_4
SKU_017,2025-12-14,125,CD_NORTE,PROVEEDOR_4
SKU_017,2025-12-21,114,CD_NORTE,PROVEEDOR_4
SKU_017,2025-12-28,0,CD_NORTE,PROVEEDOR_4
SKU_017,2024-01-07,0,CD_CENTRO,PROVEEDOR_4
SKU_017,2024-01-14,0,CD_CENTRO,PROVEEDOR_4
SKU_017,2024-01-21,0,CD_CENTRO,PROVEEDOR_4
SKU_017,2024-01-28,0,CD_CENTRO,PROVEEDOR_4
